,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,titleId,ordering_x,title,region,language,types,attributes,isOriginalTitle,Rank,Genre,Budget,Running Time,Gross,Theaters,Total Gross,Release Date,Distributor,Estimated,Year,ordering_y,nconst,category,job,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
1276,tt1780967,movie,Seberg,Seberg,0.0,2019.0,,102.0,"Biography,Drama,Thriller",tt1780967,25.0,Against All Enemies,US,,working,,0.0,142.0,-,-,-,"$434,702",373,"$434,702",Feb 21,Amazon Studios,False,2020.0,1.0,nm0829576,actress,,"[""Jean Seberg""]",Kristen Stewart,1990.0,,"actress,soundtrack,director","tt1325004,tt1735898,tt1324999,tt1099212"
1277,tt3316960,movie,Still Alice,Still Alice,0.0,2014.0,,101.0,Drama,tt3316960,34.0,Still Alice,US,,imdbDisplay,,0.0,108.0,-,-,-,"$18,763,541",1318,"$18,754,371",Jan 16,Sony Pictures Classics,False,2015.0,3.0,nm0829576,actress,,"[""Lydia Howland""]",Kristen Stewart,1990.0,,"actress,soundtrack,director","tt1325004,tt1735898,tt1324999,tt1099212"
1278,tt5774060,movie,Underwater,Underwater,0.0,2020.0,,95.0,"Adventure,Horror,Sci-Fi",tt5774060,18.0,Undersea,US,,,new title,0.0,29.0,-,-,-,"$17,291,078",2791,"$17,291,078",Jan 10,Twentieth Century Fox,False,2020.0,1.0,nm0829576,actress,,"[""Norah Price""]",Kristen Stewart,1990.0,,"actress,soundtrack,director","tt1325004,tt1735898,tt1324999,tt1099212"
1279,tt3316948,movie,American Ultra,American Ultra,0.0,2015.0,,96.0,"Action,Comedy",tt3316948,4.0,American Ultra,US,,imdbDisplay,,0.0,123.0,-,-,-,"$14,440,985",2778,"$14,440,985",Aug 21,Lionsgate,False,2015.0,3.0,nm0110168,actress,,"[""Victoria Lasseter""]",Connie Britton,1967.0,,"actress,producer,soundtrack","tt2281375,tt1307068,tt1371150,tt3316948"
1280,tt5929750,movie,Beatriz at Dinner,Beatriz at Dinner,0.0,2017.0,,82.0,"Comedy,Drama",tt5929750,12.0,Beatriz at Dinner,US,,imdbDisplay,,0.0,148.0,-,-,-,"$7,115,854",683,"$7,115,854",Jun 9,Roadside Attractions,False,2017.0,3.0,nm0110168,actress,,"[""Kathy""]",Connie Britton,1967.0,,"actress,producer,soundtrack","tt2281375,tt1307068,tt1371150,tt3316948"
1281,tt3316948,movie,American Ultra,American Ultra,0.0,2015.0,,96.0,"Action,Comedy",tt3316948,4.0,American Ultra,US,,imdbDisplay,,0.0,123.0,-,-,-,"$14,440,985",2778,"$14,440,985",Aug 21,Lionsgate,False,2015.0,4.0,nm0000491,actor,,"[""Rose""]",John Leguizamo,1964.0,,"actor,writer,producer","tt0120177,tt0119887,tt0117509,tt0203009"
1282,tt3416828,movie,Ice Age: Collision Course,Ice Age: Collision Course,0.0,2016.0,,94.0,"Adventure,Animation,Comedy",tt3416828,12.0,Ice Age 5,US,,working,,0.0,49.0,-,-,-,"$64,063,008",3997,"$64,063,008",Jul 22,Twentieth Century Fox,False,2016.0,3.0,nm0000491,actor,,"[""Sid""]",John Leguizamo,1964.0,,"actor,writer,producer","tt0120177,tt0119887,tt0117509,tt0203009"
1283,tt1355631,movie,The Infiltrator,The Infiltrator,0.0,2016.0,,127.0,"Biography,Crime,Drama",tt1355631,26.0,The Infiltrator,US,,imdbDisplay,,0.0,125.0,-,-,-,"$15,436,808",1601,"$15,436,808",Jul 13,Broad Green Pictures,False,2016.0,2.0,nm0000491,actor,,"[""Emir Abreu""]",John Leguizamo,1964.0,,"actor,writer,producer","tt0120177,tt0119887,tt0117509,tt0203009"
1284,tt6423362,movie,The Sun Is also a Star,The Sun Is Also a Star,0.0,2019.0,,100.0,"Drama,Music,Romance",tt6423362,2.0,The Sun Is also a Star,US,,imdbDisplay,,0.0,159.0,-,-,-,"$4,950,029",2073,"$4,950,029",May 17,Warner Bros.,False,2019.0,4.0,nm0000491,actor,,"[""Jeremy Martinez""]",John Leguizamo,1964.0,,"actor,writer,producer","tt0120177,tt0119887,tt0117509,tt0203009"
1285,tt3316948,movie,American Ultra,American Ultra,0.0,2015.0,,96.0,"Action,Comedy",tt3316948,4.0,American Ultra,US,,imdbDisplay,,0.0,123.0,-,-,-,"$14,440,985",2778,"$14,440,985",Aug 21,Lionsgate,False,2015.0,5.0,nm1294036,director,,,Nima Nourizadeh,1977.0,,"director,editor","tt3316948,tt1636826,tt2388655,tt5563306"
1286,tt3316948,movie,American Ultra,American Ultra,0.0,2015.0,,96.0,"Action,Comedy",tt3316948,4.0,American Ultra,US,,imdbDisplay,,0.0,123.0,-,-,-,"$14,440,985",2778,"$14,440,985",Aug 21,Lionsgate,False,2015.0,6.0,nm0484840,writer,written by,,Max Landis,1985.0,,"writer,producer,actor","tt1706593,tt2091935,tt4047038,tt5519340"
1287,tt1976009,movie,Victor Frankenstein,Victor Frankenstein,0.0,2015.0,,110.0,"Drama,Horror,Sci-Fi",tt1976009,16.0,Frankenstein,US,,working,,0.0,159.0,-,-,-,"$5,775,076",2797,"$5,775,076",Nov 25,Twentieth Century Fox,False,2015.0,6.0,nm0484840,writer,screenplay,,Max Landis,1985.0,,"writer,producer,actor","tt1706593,tt2091935,tt4047038,tt5519340"
1288,tt3316948,movie,American Ultra,American Ultra,0.0,2015.0,,96.0,"Action,Comedy",tt3316948,4.0,American Ultra,US,,imdbDisplay,,0.0,123.0,-,-,-,"$14,440,985",2778,"$14,440,985",Aug 21,Lionsgate,False,2015.0,7.0,nm2221121,producer,producer,,David Alpert,,,"producer,manager","tt3316948,tt1851040,tt2091478,tt3743822"
1289,tt3233418,movie,Spare Parts,Spare Parts,0.0,2015.0,,114.0,"Biography,Drama,History",tt3233418,1.0,Spare Parts,US,,imdbDisplay,,0.0,179.0,-,-,-,"$3,618,912",440,"$3,618,912",Jan 16,Lionsgate,False,2015.0,8.0,nm2221121,producer,producer,,David Alpert,,,"producer,manager","tt3316948,tt1851040,tt2091478,tt3743822"
1290,tt3316948,movie,American Ultra,American Ultra,0.0,2015.0,,96.0,"Action,Comedy",tt3316948,4.0,American Ultra,US,,imdbDisplay,,0.0,123.0,-,-,-,"$14,440,985",2778,"$14,440,985",Aug 21,Lionsgate,False,2015.0,8.0,nm0106835,producer,producer,,Anthony Bregman,,,"producer,production_manager,actor","tt1100089,tt7939766,tt0383028,tt0338013"
1291,tt4682786,movie,Collateral Beauty,Collateral Beauty,0.0,2016.0,,97.0,"Drama,Romance",tt4682786,8.0,Collateral Beauty,US,,imdbDisplay,,0.0,102.0,-,-,-,"$24,342,478",3028,"$31,016,021",Dec 16,Warner Bros.,False,2016.0,7.0,nm0106835,producer,producer,,Anthony Bregman,,,"producer,production_manager,actor","tt1100089,tt7939766,tt0383028,tt0338013"
1292,tt1100089,movie,Foxcatcher,Foxcatcher,0.0,2014.0,,134.0,"Biography,Drama,History",tt1100089,28.0,Foxcatcher,US,,imdbDisplay,,0.0,162.0,-,-,-,"$5,319,163",759,"$12,096,300",Nov 14,Sony Pictures Classics,False,2015.0,8.0,nm0106835,producer,producer,,Anthony Bregman,,,"producer,production_manager,actor","tt1100089,tt7939766,tt0383028,tt0338013"
1293,tt4193394,movie,Indignation,Indignation,0.0,2016.0,,110.0,"Drama,Romance",tt4193394,16.0,Indignation,US,,imdbDisplay,,0.0,190.0,-,-,-,"$3,401,155",317,"$3,401,155",Jul 29,Roadside Attractions,False,2016.0,7.0,nm0106835,producer,producer,,Anthony Bregman,,,"producer,production_manager,actor","tt1100089,tt7939766,tt0383028,tt0338013"
1294,tt3544112,movie,Sing Street,Sing Street,0.0,2016.0,,106.0,"Comedy,Drama,Music",tt3544112,20.0,Sing Street,US,,imdbDisplay,,0.0,194.0,-,-,-,"$3,237,118",525,"$3,237,118",Apr 15,The Weinstein Company,False,2016.0,7.0,nm0106835,producer,producer,,Anthony Bregman,,,"producer,production_manager,actor","tt1100089,tt7939766,tt0383028,tt0338013"
1295,tt6842770,movie,Wild Mountain Thyme,Wild Mountain Thyme,0.0,2020.0,,102.0,"Comedy,Drama,Romance",tt6842770,18.0,Wild Mountain Thyme,US,,imdbDisplay,,0.0,181.0,-,-,-,"$213,440",450,"$213,440",Dec 11,Bleecker Street Media,False,2020.0,6.0,nm0106835,producer,producer,,Anthony Bregman,,,"producer,production_manager,actor","tt1100089,tt7939766,tt0383028,tt0338013"
1296,tt3316948,movie,American Ultra,American Ultra,0.0,2015.0,,96.0,"Action,Comedy",tt3316948,4.0,American Ultra,US,,imdbDisplay,,0.0,123.0,-,-,-,"$14,440,985",2778,"$14,440,985",Aug 21,Lionsgate,False,2015.0,9.0,nm0289694,producer,producer,,Kevin Scott Frakes,1978.0,,"producer,director,actor","tt2402157,tt2911666,tt7784604,tt6823368"
1297,tt4682786,movie,Collateral Beauty,Collateral Beauty,0.0,2016.0,,97.0,"Drama,Romance",tt4682786,8.0,Collateral Beauty,US,,imdbDisplay,,0.0,102.0,-,-,-,"$24,342,478",3028,"$31,016,021",Dec 16,Warner Bros.,False,2016.0,9.0,nm0289694,producer,producer,,Kevin Scott Frakes,1978.0,,"producer,director,actor","tt2402157,tt2911666,tt7784604,tt6823368"
1298,tt7784604,movie,Hereditary,Hereditary,0.0,2018.0,,127.0,"Drama,Horror,Mystery",tt7784604,38.0,Hereditary,US,,imdbDisplay,,0.0,70.0,-,-,-,"$44,069,456",2998,"$44,069,456",Jun 8,A24,False,2018.0,6.0,nm0289694,producer,producer,,Kevin Scott Frakes,1978.0,,"producer,director,actor","tt2402157,tt2911666,tt7784604,tt6823368"
1299,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,10.0,nm2960957,cinematographer,,,Ernesto Herrmann,,,"cinematographer,visual_effects,camera_department","tt5250520,tt1781769,tt3562966,tt1507563"
1300,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,1.0,nm1561881,archive_footage,,"[""Self""]",Amy Winehouse,1983.0,2011.0,"soundtrack,composer,music_department","tt5164214,tt2194499,tt1343092,tt2870648"
1301,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,2.0,nm3691877,self,,"[""Self""]",Mitch Winehouse,1950.0,,,"tt2870648,tt2121576,tt9105190,tt0381753"
1302,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,3.0,nm1053148,self,,"[""Self""]",Mark Ronson,1975.0,,"soundtrack,actor,composer","tt5814534,tt1386697,tt1517451,tt2304933"
1303,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,4.0,nm1258970,archive_footage,,"[""Self""]",Russell Brand,1975.0,,"actor,producer,writer","tt1336608,tt1334512,tt1226229,tt0800039"
1304,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,5.0,nm0438090,director,,,Asif Kapadia,1972.0,,"producer,director,writer","tt5433114,tt2870648,tt1424432,tt0295682"
1305,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,6.0,nm0310813,producer,producer,,James Gay-Rees,,,"producer,writer","tt2870648,tt1424432,tt2938416,tt5433114"
1306,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,7.0,nm0684620,composer,,,Antonio Pinto,,,"composer,music_department,soundtrack","tt0317248,tt0369339,tt1517260,tt0140888"
1307,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,8.0,nm4870543,cinematographer,,,Rafael Bettega,,,"editorial_department,camera_department,miscellaneous","tt8289930,tt2081311,tt2216748,tt2493972"
1308,tt2870648,movie,Amy,Amy,0.0,2015.0,,128.0,"Biography,Documentary,Music",tt2870648,18.0,Amy,US,,imdbDisplay,,0.0,142.0,-,-,-,"$8,399,911",435,"$8,413,144",Jul 3,A24,False,2015.0,9.0,nm1076250,cinematographer,,,Jake Clennell,,,"cinematographer,camera_department,producer","tt0493420,tt11872668,tt2905956,tt9085982"
1309,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,1.0,nm0330722,self,,"[""Self""]",Al Gore,1948.0,,"actor,writer,director","tt0496424,tt0497116,tt0471711,tt6322922"
1310,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,2.0,nm2490944,self,,"[""Self""]",Cory Booker,1969.0,,actor,"tt2345481,tt1266020,tt1442064,tt9903410"
1311,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,3.0,nm0124133,self,,"[""Self""]",George W. Bush,1946.0,,"camera_department,soundtrack,miscellaneous","tt1413218,tt0282195,tt0115147,tt0312848"
1312,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,4.0,nm0001051,archive_footage,,"[""Self""]",Bill Clinton,1946.0,,"producer,actor,writer","tt12660626,tt7689964,tt0108515,tt7466880"
1313,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,5.0,nm1010896,director,,,Bonni Cohen,,,"producer,director,writer","tt1990352,tt0146386,tt11905462,tt0997088"
1314,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,6.0,nm0791556,director,,,Jon Shenk,,,"camera_department,cinematographer,producer","tt1990352,tt11905462,tt0120915,tt0383475"
1315,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,7.0,nm0074009,producer,producer,,Richard Berge,,,"producer,writer,miscellaneous","tt1990352,tt5278460,tt0997088,tt6322922"
1316,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,8.0,nm1568142,producer,producer,,Jeff Skoll,1965.0,,"producer,actor,executive","tt0443272,tt1454029,tt0419887,tt5968394"
1317,tt6322922,movie,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,0.0,2017.0,,98.0,Documentary,tt6322922,10.0,An Inconvenient Sequel: Truth to Power,US,,imdbDisplay,,0.0,183.0,-,-,-,"$3,496,795",556,"$3,496,795",Jul 28,Paramount Pictures,False,2017.0,9.0,nm2460527,producer,producer,,Diane Weyermann,1955.0,2021.0,"producer,executive","tt1286537,tt0795174,tt6322922,tt11874226"
1318,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,10.0,nm4141169,production_designer,production designer,,Teo Baramidze,,,"production_designer,art_department,set_decorator","tt8963708,tt6383278,tt2387575,tt2268986"
1319,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,1.0,nm10280692,actor,,"[""Merab""]",Levan Gelbakhiani,,,actor,"tt10919660,tt8963708,tt10457512,tt0390699"
1320,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,2.0,nm10280693,actor,,"[""Irakli""]",Bachi Valishvili,,,actor,tt8963708
1321,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,3.0,nm10280694,actress,,"[""Mary""]",Ana Javakishvili,,,,
1322,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,4.0,nm4306006,actor,,"[""Aleko""]",Kakha Gogidze,,,actor,"tt1836001,tt1486193,tt8963708"
1323,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,5.0,nm2172605,director,,,Levan Akin,1979.0,,"director,assistant_director,writer","tt2122313,tt1772935,tt8963708,tt12636186"
1324,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,6.0,nm5259337,producer,producer,,Ketie Danelia,,,"producer,production_manager,actress","tt8963708,tt15078366,tt3155242,tt5638952"
1325,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,7.0,nm1505852,producer,producer,,Mathilde Dedye,1977.0,,"producer,miscellaneous,actress","tt2402091,tt8963708,tt1332134,tt10545462"
1326,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,8.0,nm3745913,cinematographer,,,Lisabi Fridell,,,"cinematographer,camera_department,editorial_department","tt8963708,tt1686313,tt3452948,tt13648856"
1327,tt8963708,movie,And Then We Danced,And Then We Danced,0.0,2019.0,,113.0,"Drama,Romance",tt8963708,12.0,And Then We Danced,US,,imdbDisplay,,0.0,194.0,-,-,-,"$177,262",23,"$177,262",Feb 7,Music Box Films,False,2020.0,9.0,nm5904826,editor,,,Simon Carlgren,,,"editor,editorial_department","tt3147062,tt8963708,tt15221874,tt6081668"
1328,tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0.0,2019.0,,121.0,"Action,Thriller",tt6189022,49.0,Angel Has Fallen,US,,imdbDisplay,,0.0,41.0,-,-,-,"$69,030,436",3336,"$69,030,436",Aug 23,Lionsgate,False,2019.0,10.0,nm5004893,producer,producer,,Yariv Lerner,,,"producer,visual_effects,miscellaneous","tt2274648,tt1959563,tt1206885,tt1846589"
1329,tt2274648,movie,Hellboy,Hellboy,0.0,2019.0,,120.0,"Action,Adventure,Fantasy",tt2274648,41.0,Hellboy,US,,imdbDisplay,,0.0,102.0,-,-,-,"$21,903,748",3303,"$21,903,748",Apr 12,Lionsgate,False,2019.0,10.0,nm5004893,producer,producer,,Yariv Lerner,,,"producer,visual_effects,miscellaneous","tt2274648,tt1959563,tt1206885,tt1846589"
1330,tt1206885,movie,Rambo: Last Blood,Rambo: Last Blood,0.0,2019.0,,89.0,"Action,Thriller",tt1206885,23.0,Rambo: Last Blood,US,,,informal title,0.0,62.0,-,-,-,"$44,819,352",3618,"$44,819,352",Sep 20,Lionsgate,False,2019.0,10.0,nm5004893,producer,producer,,Yariv Lerner,,,"producer,visual_effects,miscellaneous","tt2274648,tt1959563,tt1206885,tt1846589"
1331,tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0.0,2019.0,,121.0,"Action,Thriller",tt6189022,49.0,Angel Has Fallen,US,,imdbDisplay,,0.0,41.0,-,-,-,"$69,030,436",3336,"$69,030,436",Aug 23,Lionsgate,False,2019.0,1.0,nm0124930,actor,,"[""Mike Banning""]",Gerard Butler,1969.0,,"actor,producer,soundtrack","tt0416449,tt0293508,tt1197624,tt1038919"
1332,tt1259528,movie,Den of Thieves,Den of Thieves,0.0,2018.0,,140.0,"Action,Crime,Drama",tt1259528,34.0,Den of Thieves,US,,imdbDisplay,,0.0,68.0,-,-,-,"$44,947,622",2432,"$44,947,622",Jan 19,STX Entertainment,False,2018.0,1.0,nm0124930,actor,,"[""'Big Nick' O'Brien""]",Gerard Butler,1969.0,,"actor,producer,soundtrack","tt0416449,tt0293508,tt1197624,tt1038919"
1333,tt1981128,movie,Geostorm,Geostorm,0.0,2017.0,,109.0,"Action,Sci-Fi,Thriller",tt1981128,39.0,Geostorm,US,,imdbDisplay,,0.0,77.0,-,-,-,"$33,578,782",3246,"$33,700,160",Oct 20,Warner Bros.,False,2017.0,1.0,nm0124930,actor,,"[""Jake Lawson""]",Gerard Butler,1969.0,,"actor,producer,soundtrack","tt0416449,tt0293508,tt1197624,tt1038919"
1334,tt2404233,movie,Gods of Egypt,Gods of Egypt,0.0,2016.0,,127.0,"Action,Adventure,Fantasy",tt2404233,37.0,Gods of Egypt,US,,imdbDisplay,,0.0,86.0,-,-,-,"$31,153,464",3117,"$31,153,464",Feb 26,Lionsgate,False,2016.0,3.0,nm0124930,actor,,"[""Set""]",Gerard Butler,1969.0,,"actor,producer,soundtrack","tt0416449,tt0293508,tt1197624,tt1038919"
1335,tt1846589,movie,Hunter Killer,Hunter Killer,0.0,2018.0,,121.0,"Action,Thriller",tt1846589,8.0,Hunter Killer,US,,imdbDisplay,,0.0,125.0,-,-,-,"$15,767,460",2728,"$15,767,460",Oct 26,Lionsgate,False,2018.0,1.0,nm0124930,actor,,"[""Captain Joe Glass""]",Gerard Butler,1969.0,,"actor,producer,soundtrack","tt0416449,tt0293508,tt1197624,tt1038919"
1336,tt3300542,movie,London Has Fallen,London Has Fallen,0.0,2016.0,,99.0,"Action,Thriller",tt3300542,14.0,Untitled Has Fallen Sequel,US,,working,,0.0,51.0,-,-,-,"$62,524,260",3492,"$62,524,260",Mar 4,Focus Features,False,2016.0,1.0,nm0124930,actor,,"[""Mike Banning""]",Gerard Butler,1969.0,,"actor,producer,soundtrack","tt0416449,tt0293508,tt1197624,tt1038919"
1337,tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0.0,2019.0,,121.0,"Action,Thriller",tt6189022,49.0,Angel Has Fallen,US,,imdbDisplay,,0.0,41.0,-,-,-,"$69,030,436",3336,"$69,030,436",Aug 23,Lionsgate,False,2019.0,2.0,nm5520750,actor,,"[""Travis Cole""]",Frederick Schmidt,,,actor,"tt3458254,tt1895315,tt6189022,tt4912910"
1338,tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0.0,2019.0,,121.0,"Action,Thriller",tt6189022,49.0,Angel Has Fallen,US,,imdbDisplay,,0.0,41.0,-,-,-,"$69,030,436",3336,"$69,030,436",Aug 23,Lionsgate,False,2019.0,3.0,nm0396812,actor,,"[""Wade Jennings""]",Danny Huston,1962.0,,"actor,director,camera_department","tt0387131,tt0458525,tt0315733,tt0421238"
1339,tt1126590,movie,Big Eyes,Big Eyes,0.0,2014.0,,106.0,"Biography,Crime,Drama",tt1126590,7.0,Big Eyes,US,,imdbDisplay,,0.0,143.0,-,-,-,"$8,154,353",1408,"$14,482,031",Dec 25,The Weinstein Company,False,2015.0,3.0,nm0396812,actor,,"[""Dick Nolan""]",Danny Huston,1962.0,,"actor,director,camera_department","tt0387131,tt0458525,tt0315733,tt0421238"
1340,tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0.0,2019.0,,121.0,"Action,Thriller",tt6189022,49.0,Angel Has Fallen,US,,imdbDisplay,,0.0,41.0,-,-,-,"$69,030,436",3336,"$69,030,436",Aug 23,Lionsgate,False,2019.0,4.0,nm6875258,actor,,"[""Bruno""]",Rocci Williams,,,"actor,stunts,visual_effects","tt6189022,tt6246322,tt11083552,tt4604612"
1341,tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0.0,2019.0,,121.0,"Action,Thriller",tt6189022,49.0,Angel Has Fallen,US,,imdbDisplay,,0.0,41.0,-,-,-,"$69,030,436",3336,"$69,030,436",Aug 23,Lionsgate,False,2019.0,5.0,nm0006846,director,,,Ric Roman Waugh,1968.0,,"stunts,writer,director","tt7737786,tt6189022,tt1117385,tt4633690"
1342,tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0.0,2019.0,,121.0,"Action,Thriller",tt6189022,49.0,Angel Has Fallen,US,,imdbDisplay,,0.0,41.0,-,-,-,"$69,030,436",3336,"$69,030,436",Aug 23,Lionsgate,False,2019.0,6.0,nm0436543,writer,screenplay by,,Robert Mark Kamen,1947.0,,"writer,producer,script_department","tt0097647,tt0936501,tt1657507,tt0119116"
